disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3443,,,,,834941.02,834941.02,,2023-11-02T00:00:00.000Z,,,69210fa71ef44644a4ea1613e502f8ad508a788d,2023-11-02T04:02:44.321Z,aa35893a-6131-4c82-869c-74169577f3fd
3145,,,,,,,,,,,7334b6f6e5deba581b157e4471b1067cff710453,2023-03-18T13:22:12.883Z,71cfdc5a-ed57-4649-a3dc-85fcb187d021
3146,,,,,,,,,,,b780af9dee4818fdfa77354c75b179887892ebc0,2023-03-18T13:22:12.883Z,e88df995-9b57-4292-87d6-2a19a8676e65
3147,,,,,,,,,,,157c6affa9bfba4fdbf9b8f3a28083445704cf75,2023-03-18T13:22:12.883Z,a056196e-fadf-438c-a83f-18162d55566b
3459,,,,,0,0,,2023-11-02T00:00:00.000Z,,,d8955427b30510120dfc39c2c45d944439e143e3,2023-11-02T04:02:44.321Z,4c06743f-ced4-47a6-ba86-3dabc043f8bf
3149,,,,,,,,,,,6ca0d07bcd1c80124b7c570d77a27784f45e7bd6,2023-03-18T13:22:12.883Z,5525547f-b53c-4be3-be1f-6abe8dcb7a38
3484,,,,,1717708.92,1717394.69,,2023-11-02T00:00:00.000Z,,,73a02002b31084abc2279f9540b909b4e160d0a8,2023-11-02T04:02:44.321Z,9053d074-21b2-4217-b083-a88429b2aff6
3151,,,,,,,,,,,93489334deb47f2d0e0b3cadca908ec29330dd6a,2023-03-18T13:22:12.883Z,30fda6d5-50b4-4c34-b2a7-1566fd6fc665
3152,,,,,,,,,,,10005269f4db7f2c2ed8485a753771bb83b74c28,2023-03-18T13:22:12.883Z,25732488-29b3-4934-af20-0656b5069094
3486,,,,,37725358.93,37725358.93,,2023-11-02T00:00:00.000Z,,,df828025e5eeedaeab0ce98abf5e2818b662e816,2023-11-02T04:02:44.321Z,3942cd37-2ee6-4912-a81f-1d56c6bde518
3488,,,,,103547.62,103547.62,,2023-11-02T00:00:00.000Z,,,43396cf44b66116dbfa4a3c88e7272bca34542c7,2023-11-02T04:02:44.321Z,93d99335-1483-4f04-82d1-c443d14a1685
3489,,,,,38364.77,38364.77,,2023-11-02T00:00:00.000Z,,,9fdbb60a1526c1c9b2c4f34fc6735c38ad1d6b15,2023-11-02T04:02:44.321Z,160709eb-6756-416f-b03a-56ae02d084db
3490,,,,,7152.97,7152.97,,2023-11-02T00:00:00.000Z,,,0219c9af68a677fd1c80758cdf3bf59dc1c3d402,2023-11-02T04:02:44.321Z,bb338c15-e229-48d4-b7e3-becb7f66dc57
3495,,,,,10632.22,10632.22,,2023-11-02T00:00:00.000Z,,,3c3a1bda9cac1410405a1aa328940747df97a00d,2023-11-02T04:02:44.321Z,62651822-a229-4543-b27f-c018931f4ded
3158,,,,,,,,,,,cce87eea83aa55e871e42ae654e6f8525bd62759,2023-03-18T13:22:12.883Z,9e2bb15b-d688-48c0-bbfa-8e8b5b4c458e
3159,,,,,,,,,,,badb0e518015226140ea3f556867116c7ce11e64,2023-03-18T13:22:12.883Z,0da1ad25-4fe2-4fb0-ad31-18a11a79ccb3
3496,,,,,280018.32,280018.32,,2023-11-02T00:00:00.000Z,,,47e38acd38e990eb831a04ca8f846582cd8cbc84,2023-11-02T04:02:44.321Z,a16bd939-628f-4ed7-a07b-446ac54ad639
3497,,,,,62972.49,62438.92,,2023-11-02T00:00:00.000Z,,,ec68028be91efbe23cf4b776cf3b51fab9dab4db,2023-11-02T04:02:44.321Z,baca3ee5-e195-449c-9086-3faaa5d97e23
3498,,,,,1361447.78,1361215.49,,2023-11-02T00:00:00.000Z,,,a8e28e4fe75d120530842510d240646289febb64,2023-11-02T04:02:44.321Z,0068ee0c-9f8b-4bb3-bbcb-d2169234eabd
3503,,,,,0,0,,2023-11-02T00:00:00.000Z,,,bc568468afb17f44c8ebd32f0853361d777d0a5b,2023-11-02T04:02:44.321Z,3c01541d-e68e-4d17-a143-a49e89a3456b
3504,,,,,3302890.76,3107708.39,,2023-11-02T00:00:00.000Z,,,7b7d8ebd71c5c9a3f01854f39e12a271eabcbfb9,2023-11-02T04:02:44.321Z,adcfb1e1-2b1f-4626-b81a-db46054a56e1
3505,,,,,359340.27,359340.27,,2023-11-02T00:00:00.000Z,,,14cc7863692f64a1709d9f71b0e0defc2898dc1a,2023-11-02T04:02:44.321Z,0f6a2e7d-b981-4753-ab62-01b25a5b239b
3507,,,,,998989.19,998989.19,,2023-11-02T00:00:00.000Z,,,2440ee29c8653787bca1b81c57cd51e5dda06ad4,2023-11-02T04:02:44.321Z,91baf7c0-854f-4b05-9a2c-349cbc84b113
3515,,,,,0,,,2023-11-02T00:00:00.000Z,,,07e46e180b504f832081a2385b90c4a19fc61979,2023-11-02T04:02:44.321Z,e6e85acb-a457-4976-8f1e-e170ba4c5d41
3168,,,,,,,,,,,9821ff131405fb3ca848621e2ac492c8d9db63ab,2023-03-18T13:22:12.883Z,38b9a4c8-77dc-444c-98bb-3fcaf12dbcfa
3518,,,,,39353.18,39353.18,,2023-11-02T00:00:00.000Z,,,cbd6fe081feb0b72eac6d32e15f62c3e4e20a542,2023-11-02T04:02:44.321Z,84baa0f7-0300-463f-86a6-fe07e3423da1
3521,,,,,2565254.14,2565254.14,,2023-11-02T00:00:00.000Z,,,c2cfcd0087a0dc001cd0e4d6f29cee0d862419ac,2023-11-02T04:02:44.321Z,c98c01ba-9f1b-45de-8fb4-24f3b0f016aa
3523,,,,,275575.36,275575.36,,2023-11-02T00:00:00.000Z,,,f0cb8b05b4b61f1c375b671a4f3e17fa0d6bf225,2023-11-02T04:02:44.321Z,dc48fdd6-389f-482a-a53b-a4ac24f6338e
3526,,,,,1232766.95,1232766.95,,2023-11-02T00:00:00.000Z,,,a69af7edac8e9d3737c1a741412bc906232b2319,2023-11-02T04:02:44.321Z,7ad6ad33-45c1-45c8-b498-e12b4b41b504
3527,,,,,322190.94,288532.25,,2023-11-02T00:00:00.000Z,,,7f4b678e74c098b7a7608c32d4c61c7e7d250816,2023-11-02T04:02:44.321Z,9acc7858-8119-4388-a197-3255d33f7ea0
3528,,,,,0,0,,2023-11-02T00:00:00.000Z,,,07cace453ef1c65ca60358db5f478a84bc6fd86d,2023-11-02T04:02:44.321Z,03b6ac5c-f35f-400a-9e3e-238a69fb613e
3529,,,,,421455.95,390647.26,,2023-11-02T00:00:00.000Z,,,b2b63b8c7bef8d18f9a74f7fcc56ab1f8ba0fb95,2023-11-02T04:02:44.321Z,341cbe3d-54b7-4ce6-a71b-ac863cb63c1a
3530,,,,,2189464.23,2066661.57,,2023-11-02T00:00:00.000Z,,,0c0ec7a26d7769b8af6126a5af8c3044596721e2,2023-11-02T04:02:44.321Z,c09c9cae-e30b-465d-9148-e28cf518fb96
3533,,,,,1340165.23,1190472.69,,2023-11-02T00:00:00.000Z,,,daf9c308639800392df736c6a7a8b4cb76f726ac,2023-11-02T04:02:44.321Z,0a7efda3-e471-4a6a-b719-9ed2f7664359
3539,,,,,22140.45,22140.45,,2023-11-02T00:00:00.000Z,,,4aeaf5e7bfa6acc654442d1133115820deacde55,2023-11-02T04:02:44.321Z,e740c218-5a2a-4bc1-832c-d443e652241e
3540,,,,,57911629.73,55924295.7,,2023-11-02T00:00:00.000Z,,,03c93446d1da0e896ccfdb106560dd63af779e86,2023-11-02T04:02:44.321Z,6b979a2b-e2d3-4faf-8051-b2898b4f454b
3543,,,,,6025553.08,5819590.63,,2023-11-02T00:00:00.000Z,,,9cb245373d616510ff41daef572faaf8c9ad43a0,2023-11-02T04:02:44.321Z,d2598e27-fa46-4d6e-a61c-8bda942ce666
3544,,,,,964564.73,950443.66,,2023-11-02T00:00:00.000Z,,,9e86498322d06712067c8a2d5a0185528c595980,2023-11-02T04:02:44.321Z,0234406e-66ff-4384-b705-c45ff43fb968
3545,,,,,80246.7,77183.79,,2023-11-02T00:00:00.000Z,,,62d30aaac7d757c55285ab7da7a5157b9d874589,2023-11-02T04:02:44.321Z,502ce002-78e8-4ed6-8fad-5136a6695ecc
3548,,,,,83091.21,81291.3,,2023-11-02T00:00:00.000Z,,,70b7ef70ee00e40c187ff6a6ab0bc4a9b50867bb,2023-11-02T04:02:44.321Z,dcabe8ce-4add-45ca-8c23-8173848f4988
3550,,,,,0,0,,2023-11-02T00:00:00.000Z,,,72e5e66b7622b3b193a53564d9d0052c969505bd,2023-11-02T04:02:44.321Z,a1594e73-76e9-4a88-bd23-80152b88c4f3
3551,,,,,554681.32,509994.29,,2023-11-02T00:00:00.000Z,,,71d7fa52042a0deee7473eb72d45428d71c2679c,2023-11-02T04:02:44.321Z,5987eaeb-c2de-49ea-b958-f01e2b99e252
3553,,,,,6215069.13,6215069.13,,2023-11-02T00:00:00.000Z,,,4f4ec013c640fe0056f90419d039ae277480e5d8,2023-11-02T04:02:44.321Z,2db7933d-ee1a-4126-9b52-8771f19b18e3
3557,,,,,187850.76,187850.76,,2023-11-02T00:00:00.000Z,,,c93ea796e75fbe35591ddc712b9d5ecd82b66a19,2023-11-02T04:02:44.321Z,82b9aa95-b6f8-4b2a-8a5f-a602fc316304
3559,,,,,6291372.98,5879787.83,,2023-11-02T00:00:00.000Z,,,08f1e64508abdc20ec0ff5ca8f0f26eb1dd1e0d9,2023-11-02T04:02:44.321Z,1085d684-d53d-4bb9-bcdf-35193323ef60
3560,91,1195363.31,701179.76,494183.55,84749088.05,80805400.32,,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,,bb184aba72ae67465264f098491b34d2008fa89b,2023-11-02T05:42:36.831Z,62d72b54-fcd4-4155-a966-c4a236764113
3561,,,,,2154057.5,1987919.33,,2023-11-02T00:00:00.000Z,,,ecedbad8b89ba185f0b27ed5b7cdc13651872a71,2023-11-02T04:02:44.321Z,92af785c-e664-4708-8eda-86c70640ac4d
3562,,,,,12050.49,11180.86,,2023-11-02T00:00:00.000Z,,,b69ef43ea8bbcd81479119969db9be4adece3486,2023-11-02T04:02:44.321Z,d76952c2-80fb-4062-badb-1f80bb3f560b
3564,,,,,211253.17,210864.24,,2023-11-02T00:00:00.000Z,,,ced9c08bc27a70bed14af426e9912f29c547e4e7,2023-11-02T04:02:44.321Z,e3a27c1d-fb20-49e8-8a7c-04e685d3c718
3569,,,,,0,0,,2023-11-02T00:00:00.000Z,,,c96a6bd0411dd8f77abccd1f380f8374611d8a43,2023-11-02T04:02:44.321Z,9abd7b12-b1ac-4fe0-92c9-ce6394dc6723
3574,,,,,80381.85,80381.85,,2023-11-02T00:00:00.000Z,,,4188d653fd9472b4e619037216cf8d8830da1ed0,2023-11-02T04:02:44.321Z,8bdf06c3-e219-461b-9ecb-a4932f169083
3577,,,,,135897.37,120615.23,,2023-11-02T00:00:00.000Z,,,a4184d4bea953c95efb6b3edfed5663226f3673e,2023-11-02T04:02:44.321Z,5264ad0f-6fa2-4471-b5f0-7970760b517f
3581,,,,,340169.5,293249.56,,2023-11-02T00:00:00.000Z,,,15ec4b1339baf75fdc03b41f88b69685c7edcd7e,2023-11-02T04:02:44.321Z,056d523a-f1a2-4b34-b3eb-a7b676aeddf3
3582,,,,,2674863.68,2668768.77,,2023-11-02T00:00:00.000Z,,,113f91228d1f0f6fdf89fc1da1a73ab9c7b3051b,2023-11-02T04:02:44.321Z,a892fe0f-00f0-48a0-9512-b1a4a46ff54d
3585,,,,,0,0,,2023-11-02T00:00:00.000Z,,,689d1b382c0065c497ef83b0f25c9eca4d8078c6,2023-11-02T04:02:44.321Z,d79b81ad-56c7-4bfe-8a9d-b9dc345f49f2
3586,,,,,2102615.49,761026.19,,2023-11-02T00:00:00.000Z,,,c80675018f6358f8e9fbd2f8b9a9af3c173c473a,2023-11-02T04:02:44.321Z,bff1b2af-3fe2-4e93-837d-ac64b954685b
3589,,,,,940296.87,939399.25,,2023-11-02T00:00:00.000Z,,,df921591afb3ee186670d15e632e5fef9d8271dc,2023-11-02T04:02:44.321Z,797c37a5-a003-4691-87aa-c38e966ec2c5
4000,182,1754570.75,1421006.46,333564.29,2663059.78,938126.84,1700712.97,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,68035,245988fba5ad0187395709d44140e86a3ababa03,2023-11-02T05:42:36.831Z,55d314ac-11f1-49f5-93a6-897233259135
4001,390,1428515.82,1294869.53,133646.29,10545798.69,300886,10137191.9,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,561231,c52b7b5d9ac87f9d327aa45a1fa525ce988327a9,2023-11-02T05:42:36.831Z,2e3aba85-bb4a-4127-bc51-322e53d494c4
4002,,,,,32964612.36,1252767.5,31075830.98,2023-11-02T00:00:00.000Z,,4510495,c51ca4b47bba32368409d4782cd6d90147286b46,2023-11-02T04:02:44.321Z,3254e538-ed64-4caa-aab6-bb65f6e70776
4003,,,,,9389606.38,235847.98,8865844.4,2023-11-02T00:00:00.000Z,,1231142,6eabaaf98507133e3f4d8b1a56668e180353f479,2023-11-02T04:02:44.321Z,0b78c1d4-7dd3-48ed-8cc3-d6441e00f76b
4004,,,,,6433605.15,626468.18,5648870.19,2023-11-02T00:00:00.000Z,,1105267,e733b2423185a635711b1cc8cb33ab598517fccb,2023-11-02T04:02:44.321Z,31938383-ddb4-46e1-80f1-c428b37ff037
4005,,,,,6940346.02,1273604.4,5598332.45,2023-11-02T00:00:00.000Z,,812698.37,4646e44c54141a919b9f84cd650bc8507e2b1697,2023-11-02T04:02:44.321Z,6b11ce9c-cd36-4eab-b48d-88b7c6514be0
4006,,,,,1218835.96,45823.74,1169227.85,2023-11-02T00:00:00.000Z,,148547.19,308c6679150e7fd54bb0e992b964baf29665fb53,2023-11-02T04:02:44.321Z,9d190031-5822-4b87-88cb-ce14b0147837
4007,,,,,5568579.02,1652353.64,3640223.97,2023-11-02T00:00:00.000Z,,816983,f6f579605e93cba209970c6461f58dc8465a4c66,2023-11-02T04:02:44.321Z,67e347da-ac87-4b75-97d7-6b30f4cc0257
4008,500,2868196.73,2465840.29,402356.44,2569085.9,570339.25,1875981.61,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1262124.23,27f60e62b6521b07b2701cedb76a9cdf0a2d2af6,2023-11-02T05:42:36.831Z,4c350bf5-9185-4d75-9381-379247b6ed93
4009,,,,,11095538.36,2675135.67,8027588.94,2023-11-02T00:00:00.000Z,,381333,c061ede60fdc262c86df5096174cc8debd116d47,2023-11-02T04:02:44.321Z,a9403575-73b9-4f14-bd7e-11e5c914e1fe
4010,,,,,7283728.86,744562.71,5943304.7,2023-11-02T00:00:00.000Z,,1063703,7ae70aef3327ec4d68324ca318566336448d4871,2023-11-02T04:02:44.321Z,24167db9-2864-4412-bcb3-07c894985507
4011,,,,,7738769.52,4082391.5,3388879.85,2023-11-02T00:00:00.000Z,,1463518,fdb261df7ae3f2d283d50a59cfbc72dccb707736,2023-11-02T04:02:44.321Z,f77a39a6-bc1b-445c-b63d-a17a7160eb6c
4012,457,3145110.51,3079543.32,65567.19,21739243.52,13858567.53,7297543.86,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,6470493,ae2eafbce1f7dd472b019e7ba63cbbfc8f6f6572,2023-11-02T05:42:36.831Z,f769c27e-a34f-4c4e-bac9-fb8e0e3f19f3
3212,,,,,,,,,,,026463a1cd1e9a6a60aa6756e8f8da42f26c0720,2023-03-18T13:22:12.883Z,2e656fbd-defb-4e95-abff-91369eed7210
3213,,,,,,,,,,,2483b21d8e0ce98b05106c8ff9f909b4e04dc52a,2023-03-18T13:22:12.883Z,a6394355-64c3-4afe-938d-2d62517012d2
3214,,,,,,,,,,,2a2dddb4ee56f3c4bbcaad0f756e457fdd7c4969,2023-03-18T13:22:12.883Z,534acf21-5d5f-4499-9514-8477da0c4f36
4013,469,4310797.51,4180886.62,129910.89,62808331.04,39653114.37,22791728.5,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,14976650.61,6f7c75b3992822e5e1dd3188372c5a8a1b065eb6,2023-11-02T05:42:36.831Z,251b42ca-5eed-4bca-a510-28de66cccebf
4014,,,,,3362468.45,623653.45,2720969.23,2023-11-02T00:00:00.000Z,,420748,919b8db5540f6927f3e74b3aad3982566bbce919,2023-11-02T04:02:44.321Z,87352b0a-f4c7-4546-8d90-f15b78cb94bc
4015,,,,,5553128.41,3549146.66,1760212.52,2023-11-02T00:00:00.000Z,,1762074.09,89d21f6f2c456236020fa3b2eba3407966fe7ca5,2023-11-02T04:02:44.321Z,22d976a2-9542-46a6-8c6e-1c4242b4c102
4016,,,,,5743591.77,1591500.78,3912611.78,2023-11-02T00:00:00.000Z,,1518573,86d4427bb34b3fdb32e7d062bc9f9ef44ccfeb06,2023-11-02T04:02:44.321Z,24c9cea5-253c-4da1-b35e-00bbff0508cd
4017,27590,33464676.55,15360258.73,18104417.82,57184014.98,12579155.93,43020679.35,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,9668782,7dab18806105454ce2c88ea9d801c023050f7684,2023-11-02T05:42:36.831Z,b5a7b96e-fb1c-496a-893e-0ac5d60c07d7
4018,,,,,4132709.44,550964.83,3358432.61,2023-11-02T00:00:00.000Z,,832243,3fb6232a1e803da47a42df7ef738d67338b63cd6,2023-11-02T04:02:44.321Z,99180472-c9e8-49b5-b80a-4a2bae93536b
4019,10270,37238654.89,31056287.45,6182367.44,87544413.27,50103752.51,36024124.7,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,14541597.19,5cbbd7e066350b8228809bbeff7f099830f4caf3,2023-11-02T05:42:36.831Z,ce0fa61b-1683-412d-ae31-412b6fdb5c77
4020,22892,102809877.74,95805556.1,7004321.64,562591584.15,167364427.73,386487400.54,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,64309784.84,1205ed35813b2cb272fc1b011ffd5b97d38c0337,2023-11-02T05:42:36.831Z,88b08c95-0e09-4364-a25d-14b2b6da01c0
4021,49267,176786317.62,162548238.97,14238078.65,122690018.99,61673820.17,57156658.82,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,34929457.75,3b5cfabef3a9aebc8a54714014143c098d6b5c07,2023-11-02T05:42:36.831Z,c5d90eca-ddb0-4782-8c39-fb56fbd0a2c3
4022,3640,23207247.52,21623111.95,1584135.57,216779434.4,34683727.73,175197818.53,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,30104486.9,82174307de635c61dafb1a50108c86b68bd7d38f,2023-11-02T05:42:36.831Z,8168140a-bdec-4849-a4e0-65f193d68489
4023,2878,9496114.46,8829702.19,666412.27,43234155.78,24539129.57,17045702.21,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,7392909.62,66d892c5d12c464d911355f02565f4a4c6ae1210,2023-11-02T05:42:36.831Z,cc20681b-dd97-49d9-84e1-90a39f25aa03
4024,,,,,57728528.7,45043849.12,10040936.43,2023-11-02T00:00:00.000Z,,6378770.07,c53b6ad5542a198f6d575efe59b6bd4fc0857dca,2023-11-02T04:02:44.321Z,87331d34-c164-4d14-85d4-028ff2180d97
4025,18273,41528546.57,37917812.34,3610734.23,25638857.47,5492078.13,19424384.82,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,9303493,a60f5cf98b0717c518b89ca950d2621d27d050ee,2023-11-02T05:42:36.831Z,f06064b8-1c39-4de8-9c0d-88940c446b44
4026,226,1262644.95,1137683.84,124961.11,18139720.96,1725548.52,15992001.44,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,1798709,970cbf427ff0b8205fccdf910d25a2baf0649c5d,2023-11-02T05:42:36.831Z,c08b9b96-ffc2-4b08-b81e-7eed6d9888e1
4027,,,,,8341293.11,7853681.42,431751.06,2023-11-02T00:00:00.000Z,,912225.58,3929972e4e8ffc88b8853ae496efe229b503d434,2023-11-02T04:02:44.321Z,db537f9a-fb31-4dcb-b9c6-824d95724b29
4028,695,5559369.2,5303982.24,255386.96,30463593.38,7974821.48,22317028.9,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,4495094,55d6fdde18b0fe88ce379b3b0ed67f5af33f73d7,2023-11-02T05:42:36.831Z,3a19e33a-a3ee-4b3a-a427-9c528f927489
4029,1012,14263187,11522577.32,2740609.68,46820167.2,38788798.48,5645747,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,11865026.97,05249b951a49be1366668ac318ae7d316fdcbd39,2023-11-02T05:42:36.831Z,028ef1de-7542-4823-9782-9332fd6fd658
4030,25401,103504091.89,93779140.15,9724951.74,148024629.35,23010375.05,122573815.22,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,32923328.7,26d018c9d22a0d39e204e5ac96dbb82872bd7266,2023-11-02T05:42:36.831Z,7477db7e-1201-45e4-a8f7-19c03923b30b
4031,10230,55138473.82,49047945.56,6090528.26,320997801.63,39779612.94,276323764.39,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,26418205.34,1a0d4fa4c735ac8b029a75ea9e944e24a39e5b91,2023-11-02T05:42:36.831Z,7479776a-4217-407c-8584-0dae905906e4
4032,,,,,1995886.96,441160.24,1541625.37,2023-11-02T00:00:00.000Z,,300596,6519ec205261d9020c3f2c60f079c797a8cb9f7a,2023-11-02T04:02:44.321Z,c9e05cd4-3248-463f-807e-6c306e314b04
4033,,,,,7037295.1,1186451.06,5694403.04,2023-11-02T00:00:00.000Z,,617221,a8eb8aff7f7ada9788251d59315d9ebf10d74837,2023-11-02T04:02:44.321Z,f5c9e654-c561-4414-82cc-0e4e8105ecd7
4034,,,,,19868844.47,15251467.36,4517435.54,2023-11-02T00:00:00.000Z,,2697385,b20243c7c86d64c3b64853acf58960b0eb6db102,2023-11-02T04:02:44.321Z,0941cb5c-bafa-4c9b-ae1d-ebcce2ebe158
4035,,,,,2900592.12,1435679.99,1326444.41,2023-11-02T00:00:00.000Z,,514894,824fc08ee33ca53a9baadb0f64ca5b7ffdb6f521,2023-11-02T04:02:44.321Z,12124919-2f43-4f11-b979-d29618744e9a
3597,,,,,,,,,,,7cc35d189117861c974e6e37848111faff0ddd5a,2023-08-31T23:03:34.017Z,2be5cd33-8dc1-4813-a6a2-a3785b99c6a3
4036,,,,,2466820.86,2387707.68,79113.18,2023-11-02T00:00:00.000Z,,98442.04,3ec64d2872ba70b299c2d72ada878eb6a0c5bf5c,2023-11-02T04:02:44.321Z,f73b8850-a277-476c-917c-fb49c07ade98
4037,,,,,2036745.61,1013823.5,1016201.93,2023-11-02T00:00:00.000Z,,237236,ca3a03dc7d9cd256bf5a544665d36f1a74a83db8,2023-11-02T04:02:44.321Z,50d6f760-1791-4a62-ac75-151348d6d213
4038,,,,,11018960.86,2675511.27,8286071.87,2023-11-02T00:00:00.000Z,,1441802,7546206de03f559cc31eb0de75a7db3c2c9425c8,2023-11-02T04:02:44.321Z,46835c7a-980d-430f-82fa-e4c851e74ef2
4039,,,,,4007617.71,1256880.75,2617432.96,2023-11-02T00:00:00.000Z,,1220631,955db47934ee88ff956ba218a8d9629ac783d6d1,2023-11-02T04:02:44.321Z,f68cbba5-0644-4f1d-a45b-32eb4b7b9af3
4041,,,,,5570929.04,4545571.58,825402.46,2023-11-02T00:00:00.000Z,,849612.04,23da1e9e6b01fbb69ab7ba0ba420a1117d9c86cf,2023-11-02T04:02:44.321Z,cd11f140-5f6d-492f-8f64-ed3912c21bd0
4040,1718,1335491.28,511993.98,823497.3,,,,,2023-11-02T00:00:00.000Z,86362,09d1f1c42bf587c4d37192209bd39434e4c6cee1,2023-11-02T05:42:36.831Z,5a4f6297-7630-4617-8595-58d36292733f
4043,,,,,946367.37,6059.73,935840.02,2023-11-02T00:00:00.000Z,,116340.75,3b88bfa87839772907a528e9ef6eb1164e893fd6,2023-11-02T04:02:44.321Z,57014d39-feed-4581-b351-af139f5f628b
4044,,,,,3995523.23,710888.98,3284634.25,2023-11-02T00:00:00.000Z,,877302,29c304528fd2a0723737905b92aa701a94b6c697,2023-11-02T04:02:44.321Z,d244eabb-d71f-49f2-b457-49d9b117d8ac
4045,,,,,5135398.21,561055.89,4428207.36,2023-11-02T00:00:00.000Z,,720204,7fd116a949d6258f6ac5fe1115fd31382451619b,2023-11-02T04:02:44.321Z,0a25f208-0f69-4e4d-ae2d-82bc5b8d703d
4046,,,,,88561262.67,86146906.61,1065774.55,2023-11-02T00:00:00.000Z,,10313835.25,591dd48d88da9029075d420eff010adb96e73cc5,2023-11-02T04:02:44.321Z,cd5340a7-58de-4bed-8aeb-d6b22f14b422
4047,,,,,13324210.65,10947070.72,1469248.93,2023-11-02T00:00:00.000Z,,482423.45,6c3f527f1837f40ff6304fb0f93d5b38fb7478c0,2023-11-02T04:02:44.321Z,b26c1321-5128-4fca-8ff0-26ac91a2dd60
4048,,,,,26411715.75,23953406.66,1953951.87,2023-11-02T00:00:00.000Z,,3508702.24,2e7fe4d36a8a48d29a242c95901884d6c5c78c4b,2023-11-02T04:02:44.321Z,f8e6999a-c84e-4572-ab45-52701d7ec229
4049,,,,,3337545.64,3146535.4,181351.53,2023-11-02T00:00:00.000Z,,183991,e67b82d7cb3733ee5b01cc0c2afba76f7c92c892,2023-11-02T04:02:44.321Z,b377b2c6-c863-4318-8c56-c68b3509de0d
3260,,,,,,,,,,,92e71969b96d8523a5c5d72fbbf452cc92bd6f48,2023-03-18T13:22:12.883Z,ea0b5811-dd07-4139-a2fe-62c2e7234642
4050,,,,,4721628.31,146794.46,4186629.83,2023-11-02T00:00:00.000Z,,227656,5a44c205d892ef08325d7f86db91bb0d84da1d62,2023-11-02T04:02:44.321Z,32421f31-ef1d-45fc-afe7-d1396acfceed
4051,,,,,71006602.75,66665786.34,4123295.55,2023-11-02T00:00:00.000Z,,4882638.96,a9fcc3fbc0c11e734b33ca7706a16e101ea10428,2023-11-02T04:02:44.321Z,adfb3533-3f58-4733-8f9e-183e77722cde
4053,,,,,2564683.72,1412654.95,1111511.16,2023-11-02T00:00:00.000Z,,441205,1bd795a94b42c7f6497af454debf3ab80920ba06,2023-11-02T04:02:44.321Z,fdcc6177-98fb-46ad-b334-2bc388c001de
4054,,,,,1340817.62,132297.76,1094231.33,2023-11-02T00:00:00.000Z,,182646,4893ff0d27c931eaa9462e6ee75092035ec6f27c,2023-11-02T04:02:44.321Z,e8224760-aece-47cc-a667-5639a2c3efe7
4055,,,,,15087219.2,1662486.58,12927510.62,2023-11-02T00:00:00.000Z,,3032978,6885b11a92eda300a417d0ea9a040242f06a3ef0,2023-11-02T04:02:44.321Z,c0c1836f-462c-45a7-b464-5298290364e7
4056,,,,,30414863.06,15973691.86,13054413.58,2023-11-02T00:00:00.000Z,,5794419.14,2ef15b2445669adea1b297b76f707fec2f3bd0b1,2023-11-02T04:02:44.321Z,99d86ac7-7a0b-4094-ade7-87a178ade21e
4042,6416,16621823.6,16561667.23,60156.37,43550470.92,6275158.24,36377833.1,2023-11-02T00:00:00.000Z,2023-11-02T00:00:00.000Z,6056785.3,bf0eb0d700f2f4beab6f8ae06a32df7eaab97d03,2023-11-02T05:42:36.831Z,870b5195-4c6f-4210-bd06-c9b7fa2db9f8
3268,,,,,,,,,,,94f25b753d43146c29e5f82b4a5feb2a9f0c703c,2023-03-18T13:22:12.883Z,45ef7948-2dab-40fa-87dc-b1d791982397
4052,266,942962.56,772152.24,170810.32,,,,,2023-11-02T00:00:00.000Z,146221,edc3bfbf22f095ab2a70d517a5dfe998d6b0fbc4,2023-11-02T05:42:36.831Z,fc44cfb3-e6b7-44dd-8534-94fe8bcb6725
